refArea,Indicator Code,Value,Observation URI,references,publisher,dataset,refPeriod,Value (Millions),IndicatorDescription,Year
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,6285052000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-1999,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1999,"6,285","External debt stocks, long-term (DOD, current US$)",1999
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,7705321000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2000,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2000,"7,705","External debt stocks, long-term (DOD, current US$)",2000
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,10238660000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2001,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2001,"10,239","External debt stocks, long-term (DOD, current US$)",2001
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,15108170000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002,"15,108","External debt stocks, long-term (DOD, current US$)",2002
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,16424750000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003,"16,425","External debt stocks, long-term (DOD, current US$)",2003
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,19210210000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004,"19,210","External debt stocks, long-term (DOD, current US$)",2004
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,19942740000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005,"19,943","External debt stocks, long-term (DOD, current US$)",2005
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,21003670000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006,"21,004","External debt stocks, long-term (DOD, current US$)",2006
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,21556370000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007,"21,556","External debt stocks, long-term (DOD, current US$)",2007
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,40811110000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008,"40,811","External debt stocks, long-term (DOD, current US$)",2008
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,42718400000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009,"42,718","External debt stocks, long-term (DOD, current US$)",2009
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,43856510000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010,"43,857","External debt stocks, long-term (DOD, current US$)",2010
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,45939190000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011,"45,939","External debt stocks, long-term (DOD, current US$)",2011
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,51278850000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012,"51,279","External debt stocks, long-term (DOD, current US$)",2012
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,54645650000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013,"54,646","External debt stocks, long-term (DOD, current US$)",2013
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,56168880000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014,"56,169","External debt stocks, long-term (DOD, current US$)",2014
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,59572140000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015,"59,572","External debt stocks, long-term (DOD, current US$)",2015
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,61394990000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016,"61,395","External debt stocks, long-term (DOD, current US$)",2016
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,65126570000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017,"65,127","External debt stocks, long-term (DOD, current US$)",2017
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,73834410000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018,"73,834","External debt stocks, long-term (DOD, current US$)",2018
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,68662640000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019,"68,663","External debt stocks, long-term (DOD, current US$)",2019
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,58441930000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020,"58,442","External debt stocks, long-term (DOD, current US$)",2020
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,52923120000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021,"52,923","External debt stocks, long-term (DOD, current US$)",2021
http://dbpedia.org/resource/Lebanon,DT.DOD.DLXF.CD,50529110000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DLXF.CD-2022,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2022,"50,529","External debt stocks, long-term (DOD, current US$)",2022
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,50000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-1995,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1995,50,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",1995
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,410000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-1996,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1996,410,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",1996
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,885000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-1997,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1997,885,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",1997
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,785000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-1998,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1998,785,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",1998
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,671000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-1999,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1999,671,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",1999
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,736000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2000,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2000,736,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2000
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,836000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2001,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2001,836,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2001
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,701000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002,701,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2002
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,696000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003,696,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2003
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,746000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004,746,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2004
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,1011000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005,"1,011","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2005
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,805000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006,805,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2006
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,530000000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007,530,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2007
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,20077600000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008,"20,078","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2008
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,21959110000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009,"21,959","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2009
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,23470620000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010,"23,471","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2010
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,25152130000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011,"25,152","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2011
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,27033640000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012,"27,034","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2012
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,28922720000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013,"28,923","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2013
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,30939200000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014,"30,939","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2014
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,32849340000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015,"32,849","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2015
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,33692880000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016,"33,693","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2016
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,35139630000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017,"35,140","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2017
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,40762900000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018,"40,763","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2018
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,35343280000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019,"35,343","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2019
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,25081370000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020,"25,081","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2020
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,19645630000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021,"19,646","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2021
http://dbpedia.org/resource/Lebanon,DT.DOD.DPNG.CD,17153560000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPNG.CD-2022,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2022,"17,154","External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",2022
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,64232860.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1970,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1970,64,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",1970
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,68095830.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1971,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1971,68,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",1971
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,61559340.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1972,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1972,62,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",1972
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,56393230.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1973,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1973,56,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",1973
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,49284350.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1974,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1974,49,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",1974
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,45669450.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1975,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1975,46,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",1975
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,39041940.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1976,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1976,39,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",1976
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,39177400.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1977,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1977,39,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",1977
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,51818040.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1978,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1978,52,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",1978
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,107528700.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1979,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1979,108,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",1979
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,216292600.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1980,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1980,216,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",1980
http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,286064000.0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1981,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1981,286,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",1981
